Date,Population (P),Cumulative_cases,Cumulative_deaths
4/28/2023 0:00,10257557,3517729,36071
4/29/2023 0:00,10257557,3517917,36075
4/30/2023 0:00,10257557,3518078,36081
5/1/2023 0:00,10257557,3518441,36083
5/2/2023 0:00,10257557,3518784,36085
5/3/2023 0:00,10257557,3519043,36091
5/4/2023 0:00,10257557,3519313,36094
5/5/2023 0:00,10257557,3519592,36100
5/6/2023 0:00,10257557,3519758,36105
5/7/2023 0:00,10257557,3519951,36110
5/8/2023 0:00,10257557,3520306,36117
5/9/2023 0:00,10257557,3520634,36119
5/10/2023 0:00,10257557,3520951,36122
5/11/2023 0:00,10257557,3521268,36128
5/12/2023 0:00,10257557,3521495,36134
5/13/2023 0:00,10257557,3521630,36141
5/14/2023 0:00,10257557,3521753,36145
5/15/2023 0:00,10257557,3522062,36148
5/16/2023 0:00,10257557,3522340,36153
5/17/2023 0:00,10257557,3522596,36154
5/18/2023 0:00,10257557,3522831,36157
5/19/2023 0:00,10257557,3523020,36160
5/20/2023 0:00,10257557,3523182,36164
5/21/2023 0:00,10257557,3523308,36172
5/22/2023 0:00,10257557,3523513,36178
5/23/2023 0:00,10257557,3523791,36181
5/24/2023 0:00,10257557,3524009,36187
5/25/2023 0:00,10257557,3524234,36189
5/26/2023 0:00,10257557,3524422,36194
5/27/2023 0:00,10257557,3524558,36203
5/28/2023 0:00,10257557,3524681,36210
5/29/2023 0:00,10257557,3524807,36217
5/30/2023 0:00,10257557,3525097,36221
5/31/2023 0:00,10257557,3525325,36226
6/1/2023 0:00,10257557,3525527,36229
6/2/2023 0:00,10257557,3525714,36232
6/3/2023 0:00,10257557,3525848,36235
6/4/2023 0:00,10257557,3525968,36235
6/5/2023 0:00,10257557,3526215,36239
6/6/2023 0:00,10257557,3526467,36239
6/7/2023 0:00,10257557,3526685,36242
6/8/2023 0:00,10257557,3526884,36245
6/9/2023 0:00,10257557,3527076,36248
6/10/2023 0:00,10257557,3527181,36249
6/11/2023 0:00,10257557,3527285,36254
6/12/2023 0:00,10257557,3527528,36255
6/13/2023 0:00,10257557,3527786,36260
6/14/2023 0:00,10257557,3528021,36263
6/15/2023 0:00,10257557,3528215,36267
6/16/2023 0:00,10257557,3528410,36268
6/17/2023 0:00,10257557,3528552,36274
6/18/2023 0:00,10257557,3528677,36276
6/19/2023 0:00,10257557,3528921,36279
6/20/2023 0:00,10257557,3529160,36281
6/21/2023 0:00,10257557,3529380,36283
6/22/2023 0:00,10257557,3529615,36285
6/23/2023 0:00,10257557,3529816,36287
6/24/2023 0:00,10257557,3529949,36289
6/25/2023 0:00,10257557,3530056,36291
6/26/2023 0:00,10257557,3530285,36293
6/27/2023 0:00,10257557,3530490,36294
6/28/2023 0:00,10257557,3530703,36298
6/29/2023 0:00,10257557,3530926,36299
6/30/2023 0:00,10257557,3531101,36300
7/1/2023 0:00,10257557,3531256,36300
7/2/2023 0:00,10257557,3531348,36300
7/3/2023 0:00,10257557,3531523,36300
7/4/2023 0:00,10257557,3531624,36300
7/5/2023 0:00,10257557,3531813,36301
7/6/2023 0:00,10257557,3531959,36301
7/7/2023 0:00,10257557,3532103,36301
7/8/2023 0:00,10257557,3532197,36301
7/9/2023 0:00,10257557,3532291,36301
7/10/2023 0:00,10257557,3532318,36301
7/11/2023 0:00,10257557,3532318,36301
7/12/2023 0:00,10257557,3532581,36305
